HG02699 male SAME1839129 SAS
HG02789 male SAME1840280 SAS
HG02881 male SAME1840178 AFR
HG02702 male SAME1840149 AFR
HG02728 female SAME1839722 SAS
HG02687 male SAME1839270 SAS
HG02760 female SAME1839267 AFR
HG02694 female SAME1839065 SAS
HG02772 female SAME1839039 AFR
HG02808 female SAME1840069 AFR
HG02703 female SAME1840142 AFR
HG02792 male SAME1840416 SAS
HG02810 male SAME1839854 AFR
HG02715 male SAME1839987 AFR
HG02688 female SAME1839358 SAS
HG02805 female SAME1840081 AFR
HG02839 male SAME1839413 AFR
HG02690 male SAME1839088 SAS
HG02759 male SAME1839445 AFR
HG03022 female SAME1839795 SAS
HG02784 female SAME1839157 SAS
HG03027 male SAME1839725 AFR
HG02855 female SAME1839330 AFR
HG02943 female SAME1839085 AFR
HG03039 male SAME1839593 AFR
HG02804 male SAME1840084 AFR
HG02982 male SAME1840015 AFR
HG03012 male SAME1839924 SAS
HG02891 female SAME1839938 AFR
HG02811 female SAME1839849 AFR
HG02896 female SAME1839916 AFR
HG02878 male SAME1840363 AFR
HG03048 male SAME1839647 AFR
HG02885 female SAME1840157 AFR
HG03055 female SAME1839514 AFR
HG02860 male SAME1839132 AFR
HG02974 female SAME1840241 AFR
HG03074 male SAME1839029 AFR
HG02923 male SAME1839436 AFR
HG02979 female SAME1840209 AFR
HG03079 female SAME1839051 AFR
HG02981 male SAME1840024 AFR
HG03081 male SAME1840310 AFR
HG02947 male SAME1839061 AFR
HG02854 male SAME1839336 AFR
HG03086 female SAME1840331 AFR
HG02973 male SAME1840246 AFR
HG02861 female SAME1839125 AFR
HG03024 male SAME1839799 AFR
HG03009 male SAME1840256 SAS
HG03016 female SAME1839952 SAS
HG02970 female SAME1840260 AFR
HG02816 male SAME1839822 AFR
HG03046 female SAME1839639 AFR
HG02968 male SAME1840108 AFR
HG02944 male SAME1839082 AFR
HG03015 male SAME1839940 SAS
HG02884 male SAME1840161 AFR
HG03097 female SAME1840130 AFR
HG03100 male SAME1840003 AFR
HG03105 female SAME1840041 AFR
HG03238 female SAME1839289 SAS
HG03078 male SAME1839047 AFR
HG03240 male SAME1839050 AFR
HG03058 female SAME1839442 AFR
HG03118 male SAME1839830 AFR
HG03060 male SAME1839211 AFR
HG03085 female SAME1840328 AFR
HG03120 male SAME1839557 AFR
HG03123 female SAME1839663 AFR
HG03028 female SAME1839729 AFR
HG03130 male SAME1839365 AFR
HG03175 male SAME1840407 AFR
HG03109 male SAME1839765 AFR
HG03054 male SAME1839507 AFR
HG03111 female SAME1839884 AFR
HG03199 male SAME1839937 AFR
HG03061 female SAME1839215 AFR
HG03202 male SAME1839602 AFR
HG03112 male SAME1839893 AFR
HG03295 male SAME1839881 AFR
HG03072 male SAME1839016 AFR
HG03117 female SAME1839821 AFR
HG03303 female SAME1839485 AFR
HG03077 male SAME1839044 AFR
HG03124 male SAME1839669 AFR
HG03163 male SAME1839118 AFR
HG03096 male SAME1840126 AFR
HG03129 female SAME1839699 AFR
HG03168 female SAME1839143 AFR
HG03066 male SAME1839324 AFR
HG03135 female SAME1839385 AFR
HG03073 female SAME1839019 AFR
HG03271 male SAME1840195 AFR
HG03159 female SAME1839092 AFR
HG03132 female SAME1839373 AFR
HG03136 male SAME1839387 AFR
HG03166 male SAME1839127 AFR
HG03084 male SAME1840324 AFR
HG03478 male SAME1839618 AFR
HG03091 female SAME1840360 AFR
HG03268 male SAME1840093 AFR
HG03485 female SAME1839469 AFR
HG03198 female SAME1839933 AFR
HG03225 male SAME1839460 AFR
HG03212 female SAME1839399 AFR
HG03270 female SAME1840194 AFR
HG03224 male SAME1839455 AFR
HG03294 female SAME1839877 AFR
HG03461 female SAME1839808 AFR
HG03229 female SAME1839234 SAS
HG03162 female SAME1839112 AFR
HG03473 female SAME1839687 AFR
HG03237 male SAME1839282 SAS
HG03267 female SAME1840088 AFR
HG03352 male SAME1840243 AFR
HG03428 female SAME1840409 AFR
HG03298 male SAME1839903 AFR
HG03301 male SAME1839472 AFR
HG03351 female SAME1840231 AFR
HG03193 male SAME1839909 AFR
HG03363 female SAME1839957 AFR
HG03484 male SAME1839393 AFR
HG03391 male SAME1839636 AFR
HG03370 male SAME1839800 AFR
HG03372 female SAME1839716 AFR
HG03382 male SAME1839580 AFR
HG03491 female SAME1839264 SAS
HG03442 male SAME1839979 AFR
HG03313 male SAME1839213 AFR
HG03369 female SAME1840078 AFR
HG03644 male SAME1839638 SAS
HG03394 male SAME1839648 AFR
HG03376 male SAME1839736 AFR
HG03649 male SAME1839396 SAS
HG03439 male SAME1840213 AFR
HG03279 female SAME1839972 AFR
HG03446 female SAME1839911 AFR
HG03663 male SAME1839317 SAS
HG03458 female SAME1839786 AFR
HG03668 female SAME1839338 SAS
HG03460 male SAME1839908 AFR
HG03606 male SAME1840248 SAS
HG03539 female SAME1840014 AFR
HG03558 female SAME1839561 AFR
HG03488 female SAME1839486 SAS
HG03388 male SAME1839524 AFR
HG03567 female SAME1839364 AFR
HG03490 male SAME1839259 SAS
HG03547 male SAME1839878 AFR
HG03593 male SAME1839171 SAS
HG03559 male SAME1839654 AFR
HG03598 female SAME1839194 SAS
HG03419 female SAME1839130 AFR
HG03625 female SAME1839719 SAS
HG03433 male SAME1840110 AFR
HG03410 female SAME1839182 AFR
HG03517 female SAME1840163 AFR
HG03511 female SAME1840131 AFR
HG03548 female SAME1839883 AFR
HG03469 male SAME1839850 AFR
HG03472 male SAME1839678 AFR
HG03694 male SAME1840375 SAS
HG03476 female SAME1839702 AFR
HG03565 male SAME1839430 AFR
HG03667 male SAME1839331 SAS
HG03702 male SAME1840029 SAS
HG03572 female SAME1839463 AFR
HG03679 male SAME1839055 SAS
HG03788 male SAME1840227 SAS
HG03577 male SAME1839242 AFR
HG03681 male SAME1840321 SAS
HG03790 male SAME1839989 SAS
HG03629 male SAME1839738 SAS
HG03589 female SAME1839311 SAS
HG03631 female SAME1839855 SAS
HG03457 male SAME1839781 AFR
HG03636 male SAME1839586 SAS
HG03714 female SAME1839809 SAS
HG03464 female SAME1839827 AFR
HG03578 female SAME1839245 AFR
HG03445 male SAME1839996 AFR
HG03585 male SAME1839293 SAS
HG03771 male SAME1840393 SAS
HG03452 female SAME1840046 AFR
HG03643 female SAME1839633 SAS
HG03745 male SAME1839195 SAS
HG03752 female SAME1839314 SAS
HG03515 male SAME1840154 AFR
HG03757 female SAME1839089 SAS
HG03697 male SAME1840137 SAS
HG03624 male SAME1839709 SAS
HG03698 female SAME1840145 SAS
HG03687 male SAME1840337 SAS
HG03705 male SAME1840051 SAS
HG03733 female SAME1839382 SAS
HG03600 male SAME1840215 SAS
HG03738 male SAME1839473 SAS
HG03642 female SAME1839627 SAS
HG03740 male SAME1839248 SAS
HG03673 female SAME1839030 SAS
HG03686 male SAME1840335 SAS
HG03680 male SAME1840311 SAS
HG03693 male SAME1840372 SAS
HG03611 female SAME1839929 SAS
HG03616 female SAME1839955 SAS
HG03814 female SAME1839411 SAS
HG03821 male SAME1839449 SAS
HG03604 female SAME1840236 SAS
HG03826 female SAME1839465 SAS
HG03911 male SAME1839212 SAS
HG03685 male SAME1840333 SAS
HG03718 male SAME1839834 SAS
HG03815 male SAME1839419 SAS
HG03692 female SAME1840371 SAS
HG03720 male SAME1839562 SAS
HG03729 male SAME1839701 SAS
HG03803 male SAME1839527 SAS
HG03731 female SAME1839372 SAS
HG03706 female SAME1839758 SAS
HG03808 female SAME1839552 SAS
HG03717 female SAME1839831 SAS
HG03713 male SAME1839807 SAS
HG03872 male SAME1840202 SAS
HG03756 female SAME1839080 SAS
HG03884 female SAME1840005 SAS
HG03832 female SAME1839353 SAS
HG03896 male SAME1839898 SAS
HG03837 male SAME1839291 SAS
HG03858 female SAME1840301 SAS
HG03844 male SAME1839166 SAS
HG03744 male SAME1839265 SAS
HG03846 male SAME1839172 SAS
HG03750 male SAME1839309 SAS
HG03782 female SAME1840119 SAS
HG03916 female SAME1839316 SAS
HG03755 male SAME1839074 SAS
HG03787 female SAME1840224 SAS
HG03762 female SAME1839119 SAS
HG03802 female SAME1839608 SAS
HG03928 female SAME1839042 SAS
HG03793 female SAME1839915 SAS
HG03770 female SAME1840388 SAS
HG03775 male SAME1840413 SAS
HG03973 female SAME1839728 SAS
HG03767 male SAME1839141 SAS
HG03978 male SAME1839748 SAS
HG03774 female SAME1840408 SAS
HG03985 male SAME1839601 SAS
HG03849 female SAME1839190 SAS
HG03833 male SAME1839356 SAS
HG03851 male SAME1840272 SAS
HG03838 female SAME1839297 SAS
HG04003 male SAME1839775 SAS
HG03856 male SAME1840291 SAS
HG04039 male SAME1839506 SAS
HG03779 male SAME1840351 SAS
HG03845 male SAME1839170 SAS
HG03781 female SAME1840117 SAS
HG04015 male SAME1839847 SAS
HG03786 male SAME1840218 SAS
HG03908 male SAME1839522 SAS
HG04022 male SAME1839691 SAS
HG03736 female SAME1839389 SAS
HG03910 female SAME1839205 SAS
HG03743 male SAME1839261 SAS
HG04060 male SAME1839126 SAS
HG03934 female SAME1840318 SAS
HG03941 male SAME1840353 SAS
HG03947 female SAME1840378 SAS
HG03894 female SAME1839885 SAS
HG03953 male SAME1840252 SAS
HG04096 male SAME1840054 SAS
HG03899 male SAME1839814 SAS
HG03960 male SAME1839945 SAS
NA06985 female SAME124762 EUR
HG03902 male SAME1839484 SAS
HG03965 male SAME1840063 SAS
HG03940 female SAME1840346 SAS
HG03922 female SAME1839103 SAS
HG03945 female SAME1840369 SAS
HG03995 female SAME1839395 SAS
HG03888 female SAME1840039 SAS
HG04001 female SAME1839752 SAS
HG03890 male SAME1839864 SAS
HG04006 male SAME1839787 SAS
HG03895 female SAME1839888 SAS
HG03875 male SAME1839965 SAS
HG03864 male SAME1840170 SAS
HG03882 female SAME1839999 SAS
HG03869 male SAME1840104 SAS
HG03887 male SAME1840028 SAS
HG03871 male SAME1840200 SAS
HG04200 female SAME1839511 SAS
HG03907 female SAME1839517 SAS
HG03857 female SAME1840294 SAS
HG04159 female SAME1840399 SAS
HG03914 male SAME1839224 SAS
HG04161 male SAME1840092 SAS
HG03976 male SAME1839739 SAS
HG04173 male SAME1839977 SAS
HG04134 male SAME1839303 SAS
HG04229 male SAME1839165 SAS
HG03990 male SAME1839637 SAS
HG04141 female SAME1839178 SAS
HG03919 female SAME1839329 SAS
HG04146 male SAME1839108 SAS
HG04180 female SAME1840012 SAS
HG03926 male SAME1839033 SAS
HG04153 female SAME1840299 SAS
HG04185 male SAME1839756 SAS
HG03863 female SAME1840162 SAS
HG04158 male SAME1840400 SAS
HG04212 female SAME1839325 SAS
HG03868 female SAME1840097 SAS
HG04019 male SAME1839572 SAS
HG03870 male SAME1840196 SAS
HG04026 female SAME1839622 SAS
HG03969 male SAME1840082 SAS
HG04033 male SAME1839466 SAS
HG03971 male SAME1839718 SAS
HG03991 male SAME1839640 SAS
HG04094 male SAME1839953 SAS
HG04002 male SAME1839769 SAS
NA12812 male SAME123023 EUR
HG04099 female SAME1840065 SAS
HG04014 female SAME1839844 SAS
HG04107 male SAME1839660 SAS
NA12829 male SAME125075 EUR
HG03977 female SAME1839746 SAS
NA12843 female SAME123541 EUR
HG04063 female SAME1839155 SAS
HG03989 female SAME1839532 SAS
HG04070 female SAME1840411 SAS
HG04075 female SAME1840359 SAS
HG04177 female SAME1839992 SAS
NA12348 female SAME125163 EUR
HG04195 female SAME1839823 SAS
HG04038 female SAME1839499 SAS
NA12761 female SAME124466 EUR
HG04183 female SAME1840044 SAS
HG04076 female SAME1840358 SAS
HG04188 male SAME1839771 SAS
HG04090 female SAME1839927 SAS
NA12778 female SAME124249 EUR
NA10847 female SAME124757 EUR
HG04140 male SAME1839173 SAS
HG04152 male SAME1840300 SAS
HG04235 male SAME1840263 SAS
NA12413 male SAME124055 EUR
HG04018 female SAME1839565 SAS
NA06984 male SAME124763 EUR
NA12716 male SAME123912 EUR
HG04020 male SAME1839685 SAS
NA06989 female SAME124760 EUR
NA12273 female SAME123256 EUR
HG04025 female SAME1839614 SAS
HG04164 male SAME1840102 SAS
NA12045 male SAME123211 EUR
HG04171 female SAME1839968 SAS
HG04176 male SAME1839986 SAS
HG04037 female SAME1839500 SAS
NA11832 female SAME124554 EUR
NA11840 female SAME125139 EUR
HG04056 male SAME1839102 SAS
NA12874 male SAME123389 EUR
NA11829 male SAME124761 EUR
HG04189 female SAME1839783 SAS
NA11831 male SAME124552 EUR
NA18505 female SAME125062 AFR
NA11843 male SAME125140 EUR
NA18517 female SAME124883 AFR
NA11881 male SAME123209 EUR
NA18562 male SAME123927 EAS
NA11893 male SAME123044 EUR
HG04209 female SAME1839452 SAS
NA18567 female SAME123924 EAS
NA11918 female SAME123135 EUR
HG04211 male SAME1839321 SAS
NA18574 female SAME123737 EAS
NA11920 female SAME124901 EUR
HG04216 female SAME1839339 SAS
NA18579 female SAME123742 EAS
NA11932 male SAME125097 EUR
NA18593 female SAME123720 EAS
NA11994 male SAME123967 EUR
NA18550 female SAME124087 EAS
NA07051 male SAME124378 EUR
NA18555 female SAME124090 EAS
NA07056 female SAME124375 EUR
NA07347 male SAME123572 EUR
NA12005 male SAME125143 EUR
NA12878 female SAME123392 EUR
NA18606 male SAME124879 EAS
NA12043 male SAME123214 EUR
NA12892 female SAME123181 EUR
NA18613 male SAME125037 EAS
NA12144 male SAME124156 EUR
NA18531 female SAME124483 EAS
HG04210 male SAME1839225 SAS
NA18489 female SAME124102 AFR
NA18536 male SAME124486 EAS
NA12828 female SAME125076 EUR
NA18543 male SAME124268 EAS
HG04222 male SAME1839040 SAS
NA12830 female SAME125289 EUR
NA18548 male SAME124261 EAS
HG04227 female SAME1839056 SAS
NA12842 male SAME123542 EUR
NA18916 female SAME123408 AFR
NA12873 female SAME123388 EUR
NA18923 male SAME123205 AFR
NA07037 female SAME122862 EUR
NA11894 female SAME123043 EUR
NA11919 male SAME122834 EUR
NA18877 male SAME125104 AFR
NA11933 female SAME125098 EUR
NA18909 female SAME123561 AFR
NA11995 female SAME123968 EUR
NA12006 female SAME125145 EUR
NA18853 male SAME124733 AFR
NA12044 female SAME123212 EUR
NA18858 female SAME124730 AFR
HG04239 male SAME1840281 SAS
NA12889 male SAME123951 EUR
NA12342 male SAME125155 EUR
NA18942 female SAME124308 EAS
NA12891 male SAME124117 EUR
NA12347 male SAME125316 EUR
NA18947 female SAME124313 EAS
NA18488 female SAME124103 AFR
NA12400 female SAME123881 EUR
NA18740 male SAME123917 EAS
NA12827 male SAME125077 EUR
NA12234 female SAME124003 EUR
NA18745 male SAME123914 EAS
NA18757 male SAME123727 EAS
NA12872 male SAME123387 EUR
NA12272 male SAME123231 EUR
NA18795 female SAME124990 EAS
NA18508 female SAME124318 AFR
NA12760 male SAME124465 EUR
NA18618 female SAME125042 EAS
NA18510 male SAME124886 AFR
NA12777 male SAME125252 EUR
NA18620 male SAME124510 EAS
NA18637 male SAME124700 EAS
NA12776 female SAME124256 EUR
NA18644 female SAME122976 EAS
NA12815 female SAME123022 EUR
NA18625 female SAME125253 EAS
NA12283 female SAME124639 EUR
NA18632 male SAME124703 EAS
NA12341 female SAME125158 EUR
NA18865 male SAME124902 AFR
NA12156 female SAME124952 EUR
NA18511 female SAME124885 AFR
NA18516 male SAME124884 AFR
NA18523 female SAME124670 AFR
NA19058 male SAME125024 EAS
NA18528 female SAME124661 EAS
NA19060 male SAME123007 EAS
NA18542 female SAME124267 EAS
NA19027 male SAME124850 AFR
NA18547 female SAME124264 EAS
NA19041 male SAME125241 AFR
NA18566 female SAME123923 EAS
NA18973 female SAME123761 EAS
NA18609 male SAME124867 EAS
NA18573 female SAME123738 EAS
NA18978 female SAME123760 EAS
NA18611 male SAME123225 EAS
NA18592 female SAME123721 EAS
NA18980 female SAME123527 EAS
NA18616 female SAME125032 EAS
NA18597 female SAME123232 EAS
NA19065 female SAME123011 EAS
NA18553 female SAME124088 EAS
NA18559 male SAME124093 EAS
NA19072 male SAME122822 EAS
NA18558 male SAME124094 EAS
NA18561 male SAME123926 EAS
NA19077 female SAME122818 EAS
NA18560 female SAME123925 EAS
NA18605 male SAME124877 EAS
NA18954 female SAME124108 EAS
NA18565 female SAME123922 EAS
NA18612 male SAME125036 EAS
NA18959 male SAME124115 EAS
NA18572 male SAME123739 EAS
NA18504 male SAME125061 AFR
NA18961 male SAME123957 EAS
NA18577 female SAME123734 EAS
NA18530 male SAME124484 EAS
NA18985 male SAME123413 EAS
NA18522 male SAME124669 AFR
NA18535 female SAME124487 EAS
NA18992 female SAME124983 EAS
NA18527 female SAME124674 EAS
NA18934 male SAME123036 AFR
NA18997 female SAME124898 EAS
NA18628 female SAME124502 EAS
NA18939 female SAME123041 EAS
NA19003 female SAME124480 EAS
NA18630 female SAME124895 EAS
NA18941 female SAME124311 EAS
NA19010 female SAME123989 EAS
NA18635 male SAME123661 EAS
NA18908 male SAME123560 AFR
NA18966 male SAME123962 EAS
NA18534 male SAME124488 EAS
NA18910 male SAME123402 AFR
NA18539 female SAME124475 EAS
NA18915 male SAME123405 AFR
NA19159 female SAME124716 AFR
NA18541 female SAME124270 EAS
NA18749 male SAME123910 EAS
NA18623 male SAME124507 EAS
NA18794 male SAME124989 EAS
NA18591 female SAME123719 EAS
NA19197 female SAME125309 AFR
NA18596 female SAME123718 EAS
NA19200 male SAME122989 AFR
NA18546 male SAME124263 EAS
NA18871 male SAME125102 AFR
NA18933 female SAME123037 AFR
NA18876 female SAME125103 AFR
NA18940 male SAME124310 EAS
NA18629 male SAME124501 EAS
NA18868 male SAME124910 AFR
NA18631 female SAME124056 EAS
NA19116 female SAME124911 AFR
NA18870 female SAME125101 AFR
NA18636 male SAME124320 EAS
NA18617 female SAME125033 EAS
NA18907 female SAME123563 AFR
NA18624 male SAME124506 EAS
NA19130 male SAME125229 AFR
NA19091 male SAME123174 EAS
NA18856 male SAME124736 AFR
NA18864 female SAME124903 AFR
NA19096 male SAME123662 AFR
NA18643 male SAME122981 EAS
NA18642 female SAME122982 EAS
NA18648 male SAME122974 EAS
NA19236 male SAME125001 AFR
NA18647 male SAME122977 EAS
NA18946 female SAME124312 EAS
NA18957 female SAME124109 EAS
NA18965 male SAME123961 EAS
NA19185 female SAME123858 AFR
NA18964 female SAME123960 EAS
NA18972 female SAME123762 EAS
NA18969 female SAME123954 EAS
NA18953 male SAME124113 EAS
NA19147 female SAME124613 AFR
NA18971 male SAME123763 EAS
NA18960 male SAME123956 EAS
NA19084 female SAME123364 EAS
NA18945 male SAME124315 EAS
NA19002 female SAME124479 EAS
NA19089 male SAME123649 EAS
NA18952 male SAME124114 EAS
NA19007 male SAME124476 EAS
NA19440 female SAME122951 AFR
NA18748 male SAME123909 EAS
NA18989 male SAME125079 EAS
NA19445 female SAME122948 AFR
NA18991 female SAME124892 EAS
NA19452 male SAME125414 AFR
NA19099 female SAME125240 AFR
NA18977 male SAME123765 EAS
NA19457 female SAME125409 AFR
NA19102 female SAME125112 AFR
NA18984 male SAME125071 EAS
NA19469 female SAME123300 AFR
NA19037 female SAME124665 AFR
NA19057 female SAME125025 EAS
NA19471 female SAME123117 AFR
NA19044 male SAME125244 AFR
NA19064 female SAME123010 EAS
NA19313 female SAME123316 AFR
NA19068 male SAME123012 EAS
NA19019 female SAME124000 AFR
NA19318 male SAME124753 AFR
NA19070 male SAME122820 EAS
NA19026 male SAME124849 AFR
NA19248 male SAME123681 AFR
NA19075 male SAME122816 EAS
NA19076 male SAME122819 EAS
NA19394 male SAME124489 AFR
NA19082 male SAME123370 EAS
NA19038 female SAME124668 AFR
NA19399 female SAME124498 AFR
NA18988 male SAME125078 EAS
NA19382 male SAME124274 AFR
NA18990 male SAME124893 EAS
NA19184 male SAME123859 AFR
NA19320 female SAME124570 AFR
NA18995 male SAME124896 EAS
NA19189 male SAME123869 AFR
NA19332 female SAME123723 AFR
NA19056 male SAME125026 EAS
NA19351 female SAME122854 AFR
NA19063 male SAME123006 EAS
NA19375 male SAME125116 AFR
NA18976 female SAME123766 EAS
NA19153 male SAME123019 AFR
NA19438 female SAME123848 AFR
NA18983 male SAME125074 EAS
NA19160 male SAME123758 AFR
NA19020 male SAME124855 AFR
NA19172 female SAME124420 AFR
NA19685 male SAME122942 AMR
NA19025 male SAME124852 AFR
NA19141 male SAME124607 AFR
NA19700 male SAME124233 AFR
NA19001 female SAME124478 EAS
NA19146 male SAME125080 AFR
NA19654 female SAME123128 AMR
NA19006 male SAME125119 EAS
NA19108 female SAME125378 AFR
NA19087 female SAME123367 EAS
NA19661 male SAME122959 AMR
NA19107 male SAME123393 AFR
NA19114 female SAME122953 AFR
NA19223 male SAME125223 AFR
NA19750 male SAME123698 AMR
NA19119 male SAME122944 AFR
NA19204 female SAME122985 AFR
NA19755 female SAME123695 AMR
NA19121 male SAME125015 AFR
NA19209 female SAME122994 AFR
NA19774 male SAME124064 AMR
NA19239 male SAME125081 AFR
NA19095 female SAME123170 AFR
NA19779 female SAME124061 AMR
NA19210 male SAME125383 AFR
NA19729 male SAME124701 AMR
NA19222 female SAME124147 AFR
NA19731 female SAME124870 AMR
NA19717 male SAME124451 AMR
NA19309 male SAME124984 AFR
NA19083 male SAME123371 EAS
NA19311 male SAME123452 AFR
NA19088 male SAME123360 EAS
NA19090 female SAME123175 EAS
NA19712 female SAME124447 AFR
NA19190 female SAME124041 AFR
NA19235 female SAME125002 AFR
NA19678 female SAME122797 AMR
NA19247 female SAME123691 AFR
NA19762 male SAME123897 AMR
NA20322 female SAME123998 AFR
NA19152 female SAME123017 AFR
NA19437 female SAME123851 AFR
NA20334 female SAME124196 AFR
NA19138 male SAME125236 AFR
NA19444 male SAME122947 AFR
NA20339 female SAME124201 AFR
NA19324 female SAME123472 AFR
NA20341 female SAME124399 AFR
NA19171 male SAME124419 AFR
NA19331 male SAME123250 AFR
NA19350 male SAME122853 AFR
NA19818 male SAME124677 AFR
NA19379 female SAME125092 AFR
NA19431 female SAME123853 AFR
NA19381 female SAME124275 AFR
NA19436 female SAME123852 AFR
NA19393 male SAME124496 AFR
NA19921 female SAME124712 AFR
NA19443 male SAME122954 AFR
NA19359 male SAME125093 AFR
NA19312 male SAME123315 AFR
NA19786 male SAME123149 AMR
NA19373 male SAME124706 AFR
NA19355 female SAME124077 AFR
NA20276 female SAME123614 AFR
NA19378 female SAME125091 AFR
NA19374 male SAME125115 AFR
NA19914 female SAME125273 AFR
NA19397 male SAME124492 AFR
NA19449 female SAME122946 AFR
NA20346 male SAME124402 AFR
NA19429 male SAME124037 AFR
NA19451 male SAME125415 AFR
NA19328 female SAME123463 AFR
NA19456 female SAME125410 AFR
NA19347 male SAME124340 AFR
NA19398 female SAME124497 AFR
NA19380 male SAME124276 AFR
NA19401 female SAME123634 AFR
NA19385 male SAME124271 AFR
NA19317 male SAME123312 AFR
NA19462 female SAME123296 AFR
NA19658 male SAME123132 AMR
NA20524 male SAME124016 EUR
NA19467 female SAME123295 AFR
NA19660 female SAME122958 AMR
NA20529 female SAME124011 EUR
NA19474 female SAME123122 AFR
NA20531 female SAME124170 EUR
NA19652 male SAME124978 AMR
NA19723 male SAME124695 AMR
NA20581 male SAME122859 EUR
NA19316 female SAME123311 AFR
NA19728 female SAME124702 AMR
NA20586 male SAME122864 EUR
NA19323 female SAME123471 AFR
NA20752 male SAME124177 EUR
NA19448 male SAME122945 AFR
NA19463 female SAME123297 AFR
NA20783 male SAME123607 EUR
NA19455 male SAME125411 AFR
NA19468 female SAME123299 AFR
NA20790 female SAME123815 EUR
NA19657 female SAME123129 AMR
NA19470 female SAME123118 AFR
NA20795 female SAME123818 EUR
NA19664 male SAME122955 AMR
NA19735 male SAME124874 AMR
NA20512 male SAME124560 EUR
NA19669 female SAME123903 AMR
NA20517 female SAME124557 EUR
NA19747 male SAME123501 AMR
NA20769 female SAME124371 EUR
NA19734 female SAME124873 AMR
NA19684 female SAME122941 AMR
NA20771 female SAME124577 EUR
NA19741 male SAME124718 AMR
NA19704 female SAME124236 AFR
NA20536 male SAME124167 EUR
NA19746 female SAME123502 AMR
NA19711 male SAME124446 AFR
NA20543 male SAME125149 EUR
NA19716 female SAME124450 AMR
NA20757 female SAME124176 EUR
NA19703 male SAME124230 AFR
NA20764 female SAME124368 EUR
NA20803 male SAME125367 EUR
NA19758 female SAME123706 AMR
NA19475 female SAME123121 AFR
NA20505 female SAME124359 EUR
NA19722 female SAME124696 AMR
NA20911 male SAME123101 SAS
NA19777 male SAME124063 AMR
NA19759 male SAME123707 AMR
NA21089 female SAME123142 SAS
NA19761 female SAME123894 AMR
NA21091 male SAME123321 SAS
NA19676 male SAME122790 AMR
NA20808 female SAME122813 EUR
NA19773 female SAME124067 AMR
NA20810 male SAME125192 EUR
NA20815 male SAME125187 EUR
NA20314 female SAME125304 AFR
NA20822 female SAME123073 EUR
NA20313 female SAME123811 AFR
NA20827 male SAME123071 EUR
NA20318 male SAME123802 AFR
NA20321 female SAME123996 AFR
NA20846 male SAME123431 SAS
NA20320 female SAME123997 AFR
NA20889 male SAME125305 SAS
NA20332 female SAME124198 AFR
NA19780 male SAME123147 AMR
NA20891 male SAME123670 SAS
NA19785 female SAME123150 AMR
NA20896 female SAME123665 SAS
NA19835 female SAME125029 AFR
NA19913 female SAME124432 AFR
NA20904 male SAME122916 SAS
NA19900 male SAME125050 AFR
NA20853 female SAME123243 SAS
NA19920 male SAME124713 AFR
NA20858 male SAME123207 SAS
NA20282 female SAME124583 AFR
NA20877 female SAME123598 SAS
NA20351 male SAME124596 AFR
NA20287 female SAME124580 AFR
NA20884 male SAME124514 SAS
NA20356 male SAME124598 AFR
NA19982 male SAME124293 AFR
NA21104 male SAME124436 SAS
NA20274 female SAME123615 AFR
NA20872 female SAME122842 SAS
NA20294 female SAME124776 AFR
NA21109 male SAME124443 SAS
NA20281 male SAME124584 AFR
NA20299 female SAME124381 AFR
NA21111 male SAME124179 SAS
NA21116 male SAME124186 SAS
NA20344 female SAME124404 AFR
NA19901 female SAME125049 AFR
NA21130 male SAME123834 SAS
NA19789 male SAME123152 AMR
NA19792 male SAME123327 AMR
NA21135 male SAME123829 SAS
NA21142 female SAME123344 SAS
NA20298 male SAME124382 AFR
NA20504 female SAME124360 EUR
NA19917 female SAME125272 AFR
NA20528 male SAME124012 EUR
NA20530 female SAME124169 EUR
NA20535 female SAME124166 EUR
NA21123 male SAME124031 SAS
NA20357 female SAME124599 AFR
NA21128 male SAME124022 SAS
NA20503 female SAME124357 EUR
NA20589 female SAME122865 EUR
NA20340 male SAME124400 AFR
NA20755 male SAME124174 EUR
NA20542 female SAME125150 EUR
NA20508 female SAME124355 EUR
NA20585 female SAME122861 EUR
NA20510 male SAME124562 EUR
NA20509 male SAME124354 EUR
NA20786 female SAME123610 EUR
NA20511 male SAME124563 EUR
NA20798 male SAME123821 EUR
NA20516 male SAME124556 EUR
NA20515 male SAME124559 EUR
NA20756 female SAME124175 EUR
NA20522 female SAME124017 EUR
NA20763 male SAME124365 EUR
NA20539 male SAME124164 EUR
NA20814 male SAME125188 EUR
NA20541 female SAME125147 EUR
NA20819 female SAME125183 EUR
NA20767 male SAME124369 EUR
NA20821 female SAME123075 EUR
NA20774 female SAME124572 EUR
NA20826 female SAME123070 EUR
NA20527 male SAME124013 EUR
NA20799 female SAME123822 EUR
NA20534 male SAME124165 EUR
NA20802 female SAME125366 EUR
NA20762 male SAME124744 EUR
NA20807 female SAME125363 EUR
NA20868 female SAME123800 SAS
NA20768 female SAME124372 EUR
NA20870 male SAME122839 SAS
NA20770 male SAME124576 EUR
NA20875 female SAME123596 SAS
NA20775 female SAME124573 EUR
NA20899 female SAME123140 SAS
NA20869 female SAME123801 SAS
NA20902 female SAME122922 SAS
NA20871 male SAME123600 SAS
NA20876 female SAME123599 SAS
NA20832 female SAME122894 EUR
